antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",0.05272637956443425,0.02548987500682277,0.012826810763604606,0.2432712215320911,9.543837365502016,1.0,0.011482821938944883,1.2877931337119142,0.945049375678111,0.19616026711185308,0.22347776686957777,0.37324160648339033
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.029801866710332404,0.04224660225970198,0.012008078161672398,0.40293040293040294,9.537581281767329,1.0,0.010749050552164331,1.6040900465220942,0.9226482546988876,0.19999999999999998,0.3765936007344795,0.34358406451429707
frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",0.04224660225970198,0.029801866710332404,0.012008078161672398,0.2842377260981912,9.537581281767329,1.0,0.010749050552164331,1.355475370336106,0.9346368454592083,0.19999999999999998,0.26225144190407657,0.34358406451429707
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG WOODLAND'}),0.02532612848643633,0.04475738223896075,0.010807270345505158,0.42672413793103453,9.534162111017663,1.0,0.009673739132204696,1.666287874590685,0.9183728419322305,0.1823204419889503,0.3998636038531789,0.33409377628259046
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",0.04475738223896075,0.02532612848643633,0.010807270345505158,0.24146341463414636,9.534162111017663,1.0,0.009673739132204696,1.2849398306127366,0.9370541019589647,0.1823204419889503,0.2217534423202215,0.33409377628259046
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.015828830304022705,0.07030183941924567,0.010588941651656568,0.6689655172413793,9.515618976226174,1.0,0.009476145765428674,2.808463193421029,0.9093028215438816,0.14017341040462425,0.6439333788163747,0.40979331762690085
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})",0.07030183941924567,0.015828830304022705,0.010588941651656568,0.15062111801242237,9.515618976226174,1.0,0.009476145765428674,1.158695124834021,0.9625808240038589,0.14017341040462425,0.13696020759278965,0.40979331762690085
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.024998635445663445,0.053927187380601496,0.012826810763604606,0.5131004366812227,9.51468937291162,1.0,0.011478704665666967,1.9430553730030695,0.9178442066746788,0.19405450041288191,0.48534662784495947,0.37547734384668424
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",0.053927187380601496,0.024998635445663445,0.012826810763604606,0.23785425101214572,9.51468937291162,1.0,0.011478704665666967,1.279284658937164,0.9459095980978358,0.19405450041288191,0.21831314632444282,0.37547734384668424
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03575132361770646,0.0378800283827302,0.012881392937066754,0.3603053435114504,9.511749565523463,1.0,0.011527131783707862,1.504030027229861,0.9280457337373141,0.21203953279424978,0.3351196572572351,0.35018149019952927
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.0378800283827302,0.03575132361770646,0.012881392937066754,0.3400576368876081,9.511749565523463,1.0,0.011527131783707862,1.4611104397583223,0.9300990487435974,0.21203953279424978,0.3155890391383374,0.35018149019952927
frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.01932208940560013,0.056165056492549534,0.010316030784345833,0.5338983050847458,9.505880318228987,1.0,0.00923080454132621,2.0249549697068936,0.9124320513534073,0.15829145728643215,0.5061618579376375,0.35878588723625043
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),0.056165056492549534,0.01932208940560013,0.010316030784345833,0.1836734693877551,9.505880318228987,1.0,0.00923080454132621,1.2013304404781397,0.9480491942324004,0.15829145728643215,0.16758956045266662,0.35878588723625043
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.023634081109109764,0.04726816221821953,0.010588941651656568,0.4480369515011547,9.478620079044637,1.0,0.009471802071912611,1.7260790199142715,0.9161518174944212,0.1755656108597285,0.4206522479778089,0.33602771362586603
frozenset({'LUNCH BAG APPLE DESIGN'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",0.04726816221821953,0.023634081109109764,0.010588941651656568,0.22401847575057734,9.478620079044637,1.0,0.009471802071912611,1.258233460951653,0.9388784710020169,0.1755656108597285,0.20523493371122134,0.33602771362586603
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.019649582446373014,0.053927187380601496,0.010043119917035097,0.5111111111111112,9.477800269905535,1.0,0.00898347320249896,1.9351489349033153,0.9124189366816509,0.1580756013745705,0.48324390853670274,0.3486729644624382
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN'})",0.053927187380601496,0.019649582446373014,0.010043119917035097,0.1862348178137652,9.477800269905535,1.0,0.00898347320249896,1.204709219580825,0.9454772123544182,0.1580756013745705,0.1699241744427366,0.3486729644624382
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.032640139730364066,0.04475738223896075,0.013809289885923257,0.423076923076923,9.452673545966228,1.0,0.012348402675678263,1.6557538707858013,0.9243817740686215,0.21716738197424892,0.39604550069666344,0.3658067542213883
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.04475738223896075,0.032640139730364066,0.013809289885923257,0.30853658536585366,9.452673545966228,1.0,0.012348402675678263,1.3990036779913608,0.9361075471012046,0.21716738197424892,0.2852055961455625,0.3658067542213883
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",0.07030183941924567,0.02532612848643633,0.016811309426341358,0.23913043478260873,9.442044602698653,1.0,0.015030836008376729,1.2809999454178267,0.9617000154779759,0.2132963988919668,0.21935984183525645,0.45146176911544234
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02532612848643633,0.07030183941924567,0.016811309426341358,0.6637931034482759,9.442044602698651,1.0,0.015030836008376729,2.765256067368398,0.917322974947436,0.2132963988919668,0.6383698378603805,0.45146176911544234
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.02456197805796627,0.053927187380601496,0.012499317722831723,0.5088888888888888,9.436592442645074,1.0,0.011174759329661553,1.926392604881128,0.9165416195983881,0.18941273779983456,0.48089501721186945,0.3703351327035537
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT'})",0.053927187380601496,0.02456197805796627,0.012499317722831723,0.23178137651821862,9.436592442645074,1.0,0.011174759329661553,1.2697401392341625,0.9449902084949399,0.18941273779983456,0.21243727822675187,0.3703351327035537
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.027563997598384366,0.03924458271928388,0.010206866437421538,0.37029702970297035,9.435621531555103,1.0,0.0091251288535976,1.5257279425369865,0.9193598735979674,0.18032786885245905,0.34457515516351095,0.3151902394690095
frozenset({'HOT WATER BOTTLE KEEP CALM'}),frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.03924458271928388,0.027563997598384366,0.010206866437421538,0.26008344923504867,9.435621531555103,1.0,0.0091251288535976,1.3142509130202287,0.9305371837303369,0.18032786885245905,0.23911028701365775,0.3151902394690095
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.01975874679329731,0.05742044648217892,0.010698105998580863,0.5414364640883977,9.429332184946325,1.0,0.00956354993578141,2.0555048094786215,0.9119672814835607,0.16091954022988506,0.5135015031885769,0.3638741255803205
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",0.05742044648217892,0.01975874679329731,0.010698105998580863,0.18631178707224333,9.429332184946325,1.0,0.00956354993578141,1.2046890167914148,0.9484058375217596,0.16091954022988506,0.16991025396461776,0.3638741255803205
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.0189400141913651,0.07030183941924567,0.012553899896293871,0.6628242074927955,9.428262659530672,1.0,0.011222382060014288,2.7573099292437764,0.911193946812062,0.1637010676156584,0.6373276760098342,0.42069781803211204
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",0.07030183941924567,0.0189400141913651,0.012553899896293871,0.17857142857142858,9.428262659530672,1.0,0.011222382060014288,1.1943338957670337,0.9615334938061411,0.1637010676156584,0.16271320478786822,0.42069781803211204
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.04754107308553027,0.03569674144424431,0.015992576824409147,0.3363949483352468,9.423687841666753,1.0,0.014295515430493051,1.4531282667855765,0.9385018140567394,0.2378246753246753,0.3118295040725678,0.3922035903755744
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.03569674144424431,0.04754107308553027,0.015992576824409147,0.44801223241590205,9.423687841666752,1.0,0.014295515430493051,1.725507308038956,0.9269743960655517,0.2378246753246753,0.4204602928419336,0.3922035903755744
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG ALPHABET'}),0.03919000054582174,0.04104579444353474,0.015119262049014792,0.3857938718662952,9.39910841284893,1.0,0.013510677342368979,1.5612905206112064,0.9300558179388114,0.23218776194467725,0.35950421347045336,0.37707246784804127
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG APPLES'}),0.04104579444353474,0.03919000054582174,0.015119262049014792,0.3683510638297873,9.39910841284893,1.0,0.013510677342368979,1.5211139359779835,0.9318556869017528,0.23218776194467725,0.34258704995884415,0.37707246784804127
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG APPLES'}),0.04213743791277769,0.03919000054582174,0.015501337263249823,0.3678756476683938,9.386977355059392,1.0,0.013849971048448536,1.5199699171693146,0.9327741478788968,0.23548922056384744,0.3420922422844199,0.3817094115779295
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.03919000054582174,0.04213743791277769,0.015501337263249823,0.39554317548746515,9.38697735505939,1.0,0.013849971048448536,1.584666634973792,0.9299127149421554,0.23548922056384744,0.36895244846463326,0.3817094115779295
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.03569674144424431,0.03285846842421265,0.0109710168658916,0.3073394495412844,9.353431985126033,1.0,0.009798076614298615,1.396270555520011,0.9261478310603546,0.190521327014218,0.2838064255909403,0.32061324636532657
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03285846842421265,0.03569674144424431,0.0109710168658916,0.33388704318936874,9.353431985126031,1.0,0.009798076614298615,1.4476572609739775,0.9234298623705223,0.190521327014218,0.3092287608689887,0.32061324636532657
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.021232465476775285,0.053927187380601496,0.010698105998580863,0.5038560411311054,9.343265718181156,1.0,0.00955309885426265,1.9068514202536062,0.9123423181451925,0.16596104995766303,0.47557529161501083,0.3511183039663624
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",0.053927187380601496,0.021232465476775285,0.010698105998580863,0.19838056680161942,9.343265718181156,1.0,0.00955309885426265,1.2209877829658409,0.943871369582853,0.16596104995766303,0.18099098619074666,0.3511183039663624
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02330658806833688,0.07030183941924567,0.015228426395939087,0.6533957845433256,9.294149199237786,1.0,0.01358993038414836,2.682304828162042,0.9137006737806429,0.1942896935933148,0.6271862953454042,0.43500534568781185
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",0.07030183941924567,0.02330658806833688,0.015228426395939087,0.21661490683229814,9.294149199237784,1.0,0.01358993038414836,1.246760272118912,0.9598872692203854,0.1942896935933148,0.197921186323602,0.43500534568781185
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.056165056492549534,0.022214944599093935,0.01157142077397522,0.20602526724975703,9.274174253766091,1.0,0.01032371715558825,1.231506514085107,0.9452645241119243,0.17320261437908493,0.18798643079618169,0.36345489406713893
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.022214944599093935,0.056165056492549534,0.01157142077397522,0.5208845208845209,9.27417425376609,1.0,0.01032371715558825,1.9699529333719605,0.9124435721192026,0.17320261437908493,0.49237365875117434,0.36345489406713893
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.016265487691719885,0.07030183941924567,0.010588941651656568,0.6510067114093959,9.260166117803994,1.0,0.00944544794787756,2.663942806279469,0.906759461421288,0.139367816091954,0.6246165654747573,0.40081391471090916
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})",0.07030183941924567,0.016265487691719885,0.010588941651656568,0.15062111801242237,9.260166117803994,1.0,0.00944544794787756,1.1581810346006078,0.959462559337514,0.139367816091954,0.13657712384761636,0.40081391471090916
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.023634081109109764,0.05742044648217892,0.012553899896293871,0.5311778290993072,9.250673960958562,1.0,0.011196820406812759,2.0105268309025446,0.9134892471027457,0.18326693227091634,0.502617928480422,0.3749045039032658
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",0.05742044648217892,0.023634081109109764,0.012553899896293871,0.21863117870722434,9.250673960958562,1.0,0.011196820406812759,1.2495583292861514,0.9462328827479248,0.18326693227091634,0.19971723083044818,0.3749045039032658
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.02570820370067136,0.04754107308553027,0.011298509906664483,0.4394904458598726,9.24443680665755,1.0,0.010076314315633167,1.6992733127905881,0.9153590711646978,0.18237885462555065,0.41151314948989837,0.3385741551917044
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.04754107308553027,0.02570820370067136,0.011298509906664483,0.23765786452353616,9.24443680665755,1.0,0.010076314315633167,1.2780243291817999,0.9363415140567253,0.18237885462555065,0.21754228212524962,0.3385741551917044
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.028218983679930136,0.053927187380601496,0.014027618579771847,0.49709864603481624,9.217959811744805,1.0,0.012505848159174118,1.8812294004778038,0.9174043431852414,0.2059294871794872,0.4684327175909461,0.3786100517623474
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.053927187380601496,0.028218983679930136,0.014027618579771847,0.2601214574898785,9.217959811744805,1.0,0.012505848159174118,1.3134331656966196,0.9423335213794518,0.2059294871794872,0.2386365548568897,0.3786100517623474
frozenset({'CHARLOTTE BAG APPLES DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.023197423721412588,0.04726816221821953,0.010097702090497243,0.4352941176470588,9.209034098627903,1.0,0.009001202502988739,1.687129296071903,0.9125804951129045,0.16726943942133815,0.4072772001954605,0.32445999184893354
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'CHARLOTTE BAG APPLES DESIGN'}),0.04726816221821953,0.023197423721412588,0.010097702090497243,0.21362586605080833,9.209034098627903,1.0,0.009001202502988739,1.242160104342521,0.9356368112598418,0.16726943942133815,0.19495079860956968,0.32445999184893354
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.04475738223896075,0.053927187380601496,0.02210578025216964,0.4939024390243903,9.15869087587637,1.0,0.019692140513504,1.869348689994956,0.9325527077465062,0.2886671418389166,0.4650543232773239,0.45191073368223567
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.053927187380601496,0.04475738223896075,0.02210578025216964,0.409919028340081,9.15869087587637,1.0,0.019692140513504,1.6188331155195657,0.9415914693516187,0.2886671418389166,0.38227109983535934,0.45191073368223567
"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.023197423721412588,0.04754107308553027,0.010097702090497243,0.4352941176470588,9.156169379347604,1.0,0.008994871673961555,1.6866460164110402,0.9119386485278306,0.1665166516651665,0.407107365582336,0.32384682920240426
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG RED RETROSPOT'})",0.04754107308553027,0.023197423721412588,0.010097702090497243,0.2123995407577497,9.156169379347604,1.0,0.008994871673961555,1.2402260115723756,0.9352466506621235,0.1665166516651665,0.1936953501465541,0.32384682920240426
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.021232465476775285,0.05742044648217892,0.011134763386278041,0.5244215938303342,9.13301142639311,1.0,0.009915585738684155,1.981964574694229,0.9098249159132759,0.1649151172190784,0.4954501141099978,0.35916897182011004
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",0.05742044648217892,0.021232465476775285,0.011134763386278041,0.19391634980988592,9.13301142639311,1.0,0.009915585738684155,1.2142257621679629,0.9447553646509272,0.1649151172190784,0.17642992665998883,0.35916897182011004
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.017466295507887124,0.07030183941924567,0.011134763386278041,0.6375,9.06804153726708,1.0,0.009906850684233469,2.5646845809124255,0.9055390168955755,0.1452991452991453,0.6100885046674103,0.3979425465838509
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",0.07030183941924567,0.017466295507887124,0.011134763386278041,0.15838509316770186,9.06804153726708,1.0,0.009906850684233469,1.1674385713891526,0.9570015759488789,0.1452991452991453,0.14342388155799488,0.3979425465838509
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK POLKADOT'})",0.08733147753943563,0.015992576824409147,0.012663064243218164,0.145,9.066706484641639,1.0,0.011266408879479578,1.1508858750591706,0.9748406402025948,0.13967489464178207,0.13110411581983578,0.4684044368600683
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015992576824409147,0.08733147753943563,0.012663064243218164,0.7918088737201365,9.066706484641637,1.0,0.011266408879479578,4.383801263622056,0.9041663159988677,0.13967489464178207,0.7718874693754334,0.4684044368600683
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02210578025216964,0.07030183941924567,0.014082200753233994,0.6370370370370371,9.06145617667357,1.0,0.012528123739708831,2.5614132995592214,0.9097532671848471,0.17979094076655053,0.6095905334090035,0.41867379802162413
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN'})",0.07030183941924567,0.02210578025216964,0.014082200753233994,0.2003105590062112,9.061456176673568,1.0,0.012528123739708831,1.2228424806167044,0.9569153722118077,0.17979094076655053,0.18223318550752376,0.41867379802162413
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01975874679329731,0.07030183941924567,0.012553899896293871,0.6353591160220995,9.037588792423048,1.0,0.011164823652105948,2.549626773713887,0.9072776880672644,0.1619718309859155,0.6077857315000813,0.40696527229676405
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",0.07030183941924567,0.01975874679329731,0.012553899896293871,0.17857142857142858,9.037588792423046,1.0,0.011164823652105948,1.1933371778168553,0.956601890447954,0.1619718309859155,0.16201387286915436,0.40696527229676405
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02210578025216964,0.05742044648217892,0.011462256427050925,0.5185185185185185,9.030207013096746,1.0,0.01019293265513441,1.957665226537013,0.9093627404076166,0.16840417000801924,0.4891874328436955,0.3590691451908182
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN'})",0.05742044648217892,0.02210578025216964,0.011462256427050925,0.19961977186311786,9.030207013096746,1.0,0.01019293265513441,1.2217870774046526,0.9434329061985556,0.16840417000801924,0.18152678278098808,0.3590691451908182
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019431253752524427,0.05742044648217892,0.010043119917035097,0.5168539325842696,9.001217584483273,1.0,0.00892736865085663,1.9509204712345596,0.9065187139244183,0.1503267973856209,0.48742144298317236,0.3458794377750245
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})",0.05742044648217892,0.019431253752524427,0.010043119917035097,0.17490494296577946,9.001217584483273,1.0,0.00892736865085663,1.1884312454520094,0.9430545309891815,0.1503267973856209,0.15855460395636214,0.3458794377750245
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.026035696741444243,0.04754107308553027,0.011134763386278041,0.4276729559748428,8.995862487273358,1.0,0.009896998424660339,1.664186476696711,0.9125979073539302,0.17832167832167833,0.39910580094069315,0.3309432518106131
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.04754107308553027,0.026035696741444243,0.011134763386278041,0.23421354764638347,8.995862487273358,1.0,0.009896998424660339,1.271848437988309,0.9332032698466206,0.17832167832167833,0.21374279345602956,0.3309432518106131
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01692047377326565,0.07030183941924567,0.010698105998580863,0.632258064516129,8.993478260869566,1.0,0.009508565568475184,2.5281265770178405,0.9041062208015737,0.13980028530670469,0.6044501849351258,0.3922159887798036
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",0.07030183941924567,0.01692047377326565,0.010698105998580863,0.15217391304347827,8.993478260869566,1.0,0.009508565568475184,1.1595296976007636,0.9560181496422909,0.13980028530670469,0.13758138142632642,0.3922159887798036
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",0.053927187380601496,0.02532612848643633,0.012280989028983134,0.22773279352226722,8.99200972008935,1.0,0.010915222152469893,1.2620940826414166,0.939452168951967,0.1833740831295844,0.2076660418951368,0.3563232933128577
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.02532612848643633,0.053927187380601496,0.012280989028983134,0.4849137931034483,8.992009720089348,1.0,0.010915222152469893,1.8367271341230162,0.9118846639662006,0.1833740831295844,0.45555331468575994,0.3563232933128577
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.056165056492549534,0.028873969761475902,0.014573440314393319,0.2594752186588921,8.98647538950768,1.0,0.012951732171575858,1.3114024739047785,0.9416070820565203,0.20681642137877618,0.23745759223524968,0.3821005582897485
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.028873969761475902,0.056165056492549534,0.014573440314393319,0.5047258979206048,8.986475389507678,1.0,0.012951732171575858,1.9056820042574092,0.9151455520976478,0.20681642137877618,0.47525347997937784,0.3821005582897485
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01533759074286338,0.08733147753943563,0.012008078161672398,0.7829181494661922,8.964902135231316,1.0,0.010668623700202969,4.204259914941289,0.902292884499093,0.13245033112582782,0.7621460089928896,0.4602090747330961
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})",0.08733147753943563,0.01533759074286338,0.012008078161672398,0.13749999999999998,8.964902135231316,1.0,0.010668623700202969,1.1416375759503032,0.9734683114863726,0.13245033112582782,0.12406527161862525,0.4602090747330961
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.03820752142350308,0.03924458271928388,0.013427214671688227,0.3514285714285715,8.95483012120008,1.0,0.01192777643668475,1.481340951754408,0.9236175609017879,0.20971867007672634,0.32493596506890454,0.3467852175640771
